apr,nPaidOff,hasCF,isFraud,payFreq__B,payFreq__I,payFreq__M,payFreq__S,payFreq__W,fraud_rate_of_state,leadType_bvMandatory,leadType_california,leadType_express,leadType_instant-offer,leadType_lead,leadType_lionpay,leadType_organic,leadType_prescreen,leadType_rc_returning,leadType_repeat,clearfraudscore,past_loan_count,loanAmount_log,scheduledPayment_log,leadCost_log,past_paid_off_loan_amount_log
590.0,0.0,1,0,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,894.0,0,6.68586094706836,7.774738112685739,3.713572066704308,0.0
180.2,0.0,1,1,0,0,0,0,1,0.7966101694915254,1,0,0,0,0,0,0,0,0,0,700.0,0,6.2166061010848646,6.647052633261284,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.47190517998244075,0,0,0,0,1,0,0,0,0,0,564.0,0,5.860786223465865,7.041717828645104,3.713572066704308,0.0
601.0,0.0,1,1,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,540.0,0,6.400257445308821,7.571890657668555,1.9459101490553132,0.0
601.0,0.0,1,1,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,543.0,0,6.398594934535208,7.490719222123029,1.9459101490553132,0.0
590.0,0.0,1,0,0,0,0,1,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,719.0,0,6.2166061010848646,7.224680569903559,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,878.0,0,6.398594934535208,7.515077651028831,4.330733340286331,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,831.0,0,6.398594934535208,7.400645012014573,3.258096538021482,0.0
601.0,0.0,1,1,1,0,0,0,0,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,574.0,0,6.398594934535208,7.51487605185634,1.9459101490553132,0.0
516.25,1.0,0,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,696.5345734297534,0,6.478509642208569,7.516221093240795,0.0,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,625.0,0,5.993961427306569,7.150756358046253,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,759.0,0,6.90875477931522,8.059241445590573,3.713572066704308,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6610470275066548,0,0,0,0,0,0,1,0,0,0,610.0,0,6.2166061010848646,7.25058583004,0.0,0.0
601.0,0.0,1,0,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,630.0,0,6.398594934535208,7.5158237591837675,1.3862943611198906,0.0
475.0,0.0,1,1,0,0,1,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,679.0,0,5.707110264748875,6.739230112808961,1.3862943611198906,0.0
449.99,0.0,1,1,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,618.0,0,5.929589143389895,6.783529030338895,0.0,0.0
625.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,786.0,0,5.993961427306569,7.039388621448569,4.110873864173311,0.0
601.0,0.0,1,1,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,565.0,0,6.398594934535208,7.490719222123029,1.9459101490553132,0.0
449.99,1.0,0,1,0,0,0,0,1,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,665.487395148184,0,6.621405651764134,6.980103847149115,0.0,0.0
601.0,0.0,1,0,1,0,0,0,0,0.4894851341551849,0,0,0,0,0,0,1,0,0,0,648.0,0,6.398594934535208,7.5301634215362165,0.0,0.0
645.0,0.0,1,1,0,0,0,0,1,0.7560975609756098,0,0,0,0,1,0,0,0,0,0,693.0,0,6.2166061010848646,7.4329984683561205,1.9459101490553132,0.0
490.0,0.0,1,0,1,0,0,0,0,0.6288659793814433,0,0,0,0,1,0,0,0,0,0,838.0,0,6.90875477931522,7.867886804214746,4.61512051684126,0.0
590.0,0.0,1,1,0,1,0,0,0,0.5433726578764747,0,0,0,0,1,0,0,0,0,0,809.0,0,5.993961427306569,7.153786888828731,3.713572066704308,0.0
590.0,1.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,858.0,0,5.993961427306569,7.069627499408672,0.0,0.0
625.0,0.0,1,1,0,0,1,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,664.0,0,5.860786223465865,6.891351469156461,0.0,0.0
525.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,597.933682543589,0,5.707110264748875,6.604038671050915,1.3862943611198906,0.0
645.0,0.0,1,1,0,0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,626.0,0,5.929589143389895,7.145054169084526,1.3862943611198906,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,744.0,0,6.398594934535208,7.214246838670905,0.0,0.0
645.0,0.0,1,1,0,0,0,1,0,0.75177304964539,1,0,0,0,0,0,0,0,0,0,515.0,0,5.993961427306569,7.170573286646459,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,0,1,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,622.0,0,5.993961427306569,7.08206146501296,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,515.0,0,6.2166061010848646,7.360142140199706,1.3862943611198906,0.0
325.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,0,1,0,0,808.0,0,7.313886831633462,8.000416562156808,0.0,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,535.0,0,5.707110264748875,6.8178086893766645,2.3978952727983707,0.0
590.0,0.0,1,0,0,0,0,0,1,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,839.0,0,6.55250788703459,7.656956652843756,1.9459101490553132,0.0
590.0,1.0,1,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,839.0,1,6.621405651764134,7.721060450535869,0.0,6.55250788703459
645.0,0.0,1,1,1,0,0,0,0,0.6489971346704871,1,0,0,0,0,0,0,0,0,0,636.0,0,5.707110264748875,6.826946444575113,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,783.0,0,6.68586094706836,7.836219610987981,3.713572066704308,0.0
600.0,0.0,1,1,1,0,0,0,0,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,533.0,0,6.400257445308821,7.567381869773956,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.519916142557652,1,0,0,0,0,0,0,0,0,0,680.0,0,5.993961427306569,7.150026720204523,1.3862943611198906,0.0
390.0,0.0,1,0,1,0,0,0,0,0.6971987550022232,0,0,0,0,1,0,0,0,0,0,727.0,0,6.2166061010848646,6.980224766695907,4.61512051684126,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,655.0,0,6.398594934535208,7.446264160848066,3.258096538021482,0.0
590.0,0.0,0,1,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,701.94204427739,0,5.707110264748875,6.909044447647008,1.9459101490553132,0.0
475.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,828.0,0,6.2166061010848646,7.15264466637801,4.110873864173311,0.0
590.0,0.0,1,1,0,0,0,0,1,0.519916142557652,1,0,0,0,0,0,0,0,0,0,597.0,0,5.860786223465865,7.0205838392474575,1.3862943611198906,0.0
601.0,0.0,1,0,1,0,0,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,400.0,0,6.398594934535208,7.444663768001458,1.9459101490553132,0.0
540.0,1.0,1,1,1,0,0,0,0,0.4894851341551849,0,0,0,0,0,0,1,0,0,0,400.0,1,6.68586094706836,7.689636518529331,0.0,6.398594934535208
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,638.0,0,6.2166061010848646,6.994281538321225,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,615.0,0,6.2166061010848646,7.380436570089458,0.0,0.0
601.0,1.0,1,1,0,0,0,0,1,0.4894851341551849,0,0,0,0,1,0,0,0,0,0,534.0,0,6.68586094706836,7.8528006063150855,3.258096538021482,0.0
525.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,872.0,0,5.993961427306569,6.942900390450058,4.110873864173311,0.0
360.0,0.0,1,1,0,0,0,1,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,801.0,0,6.398594934535208,7.107859450363457,3.713572066704308,0.0
601.0,0.0,1,0,0,0,1,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,750.0,0,6.398594934535208,7.383734767162463,1.9459101490553132,0.0
525.0,1.0,1,1,1,0,0,0,0,0.4894851341551849,0,0,0,0,0,0,1,0,0,0,846.0,1,6.803505257608338,7.774162248926753,0.0,6.398594934535208
359.0,0.0,1,1,1,0,0,0,0,0.833984375,1,0,0,0,0,0,0,0,0,0,616.0,0,6.2166061010848646,6.895034714572756,1.3862943611198906,0.0
590.0,0.0,0,1,0,0,0,0,1,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,606.7689786675018,0,5.707110264748875,6.768527693812733,2.3978952727983707,0.0
515.0,3.0,1,0,0,0,0,1,0,0.7307692307692307,0,0,0,0,0,0,0,0,1,0,762.0,0,6.55250788703459,7.551365516602782,0.0,0.0
601.0,0.0,1,1,0,0,0,0,1,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,592.0,0,5.993961427306569,7.070188704824578,2.3978952727983707,0.0
360.0,0.0,1,0,0,0,0,1,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,840.0,0,6.311734809152915,7.029432942940638,3.713572066704308,0.0
590.0,0.0,0,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,473.25,0,5.707110264748875,6.740223807660818,1.3862943611198906,0.0
565.0,5.0,0,0,0,0,0,0,1,0.6484375,0,0,0,0,0,0,1,0,0,0,599.6476582273204,0,6.111467339502679,7.217157257223544,0.0,0.0
590.0,0.0,1,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,745.0,0,6.2166061010848646,7.366438827195105,3.258096538021482,0.0
601.0,0.0,1,1,1,0,0,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,565.0,0,6.68586094706836,7.705478667711184,1.9459101490553132,0.0
490.0,0.0,0,1,0,0,0,0,1,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,607.8952192608377,0,5.707110264748875,6.641495436594299,2.3978952727983707,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,519.0,0,5.860786223465865,6.970899077946761,2.3978952727983707,0.0
590.0,0.0,1,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,522.0,0,5.707110264748875,6.788701436192309,1.9459101490553132,0.0
601.0,0.0,1,1,0,0,1,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,553.0,0,6.398594934535208,7.314559490091531,1.9459101490553132,0.0
359.0,0.0,1,1,1,0,0,0,0,0.833984375,0,0,0,0,1,0,0,0,0,0,933.0,0,7.496097345175956,8.124846657301129,3.258096538021482,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,773.0,0,6.398594934535208,7.418786881533041,4.330733340286331,0.0
449.99,0.0,0,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,605.676865197703,0,5.707110264748875,6.517065476456127,1.9459101490553132,0.0
359.0,0.0,1,1,1,0,0,0,0,0.833984375,0,0,0,0,1,0,0,0,0,0,553.0,0,6.2166061010848646,6.886807396131098,3.258096538021482,0.0
550.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,764.0,0,6.2166061010848646,7.212117461685116,4.110873864173311,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,606.0,0,5.707110264748875,6.439701747060015,1.3862943611198906,0.0
324.0,1.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,606.0,1,5.929589143389895,6.605446759668193,0.0,5.707110264748875
590.0,0.0,1,0,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,571.0,0,5.860786223465865,6.989482720540389,2.3978952727983707,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,625.0,0,6.2166061010848646,7.22174086095479,2.3978952727983707,0.0
590.0,1.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,604.0,1,6.439350371100098,7.560601162768557,0.0,6.2166061010848646
590.0,0.0,1,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,701.0,0,6.803505257608338,7.974845940327291,1.3862943611198906,0.0
680.0,0.0,1,0,1,0,0,0,0,0.6971987550022232,0,0,0,0,0,0,0,1,0,0,771.0,0,6.398594934535208,7.57572310351134,0.0,0.0
449.99,0.0,0,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,554.6207911119558,0,5.707110264748875,6.550523036924509,1.9459101490553132,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,753.0,0,6.398594934535208,7.157883448380556,3.258096538021482,0.0
490.0,0.0,1,0,0,0,0,1,0,0.6288659793814433,0,0,0,0,1,0,0,0,0,0,837.0,0,5.993961427306569,7.00108167420453,4.330733340286331,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,733.0,0,6.2166061010848646,7.320434304108496,1.3862943611198906,0.0
590.0,0.0,0,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,586.0,0,5.707110264748875,6.754021179040095,2.3978952727983707,0.0
650.0,0.0,1,0,1,0,0,0,0,0.519916142557652,1,0,0,0,0,0,0,0,0,0,663.0,0,5.860786223465865,6.978791394955973,1.3862943611198906,0.0
540.0,3.0,0,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,0,0,1,0,846.5288871346919,0,7.313886831633462,8.416074776423928,0.0,0.0
680.0,0.0,1,1,1,0,0,0,0,0.6971987550022232,0,0,0,0,0,0,0,1,0,0,781.0,0,6.68586094706836,7.895275845141957,0.0,0.0
645.0,0.0,1,0,1,0,0,0,0,0.6484375,0,0,0,0,1,0,0,0,0,0,771.0,0,5.993961427306569,7.175015232292282,1.9459101490553132,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,892.0,0,6.68586094706836,7.4847786715725935,3.713572066704308,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,0,0,0,0,1,0,0,0,0,0,758.0,0,6.68586094706836,7.850886558883267,3.713572066704308,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,744.0,0,5.707110264748875,6.796041289352136,1.9459101490553132,0.0
601.0,0.0,1,0,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,596.0,0,6.621405651764134,7.735791679901148,1.9459101490553132,0.0
390.0,0.0,0,0,0,0,0,1,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,629.9519814233976,0,5.707110264748875,6.540553695299022,1.3862943611198906,0.0
490.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,0,0,0,0,1,0,0,0,0,0,840.0,0,7.1316985104669115,8.102746872706138,3.258096538021482,0.0
645.0,0.0,1,0,1,0,0,0,0,0.8295454545454546,0,0,0,0,1,0,0,0,0,0,797.0,0,5.707110264748875,6.87304995609304,3.258096538021482,0.0
590.0,0.0,1,0,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,775.0,0,6.55250788703459,7.649606905752121,3.713572066704308,0.0
501.5,1.0,1,0,0,0,0,0,1,0.519916142557652,0,0,0,0,0,0,1,0,0,0,775.0,1,6.90875477931522,7.93550867050556,0.0,6.55250788703459
359.0,0.0,1,1,1,0,0,0,0,0.833984375,0,0,0,0,1,0,0,0,0,0,611.0,0,7.1316985104669115,7.8665612909590035,3.258096538021482,0.0
500.0,0.0,0,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,586.6569008376753,0,5.707110264748875,6.621472227444063,1.9459101490553132,0.0
590.0,0.0,0,0,1,0,0,0,0,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,710.0,0,6.2166061010848646,7.25058583004,1.9459101490553132,0.0
590.0,1.0,0,0,1,0,0,0,0,0.6419437340153452,0,0,0,0,0,0,1,0,0,0,666.4076907395405,1,6.68586094706836,7.796913223459552,0.0,6.2166061010848646
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,877.0,0,6.55250788703459,7.621327442154618,3.713572066704308,0.0
590.0,2.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,840.6666666666666,1,6.90875477931522,8.013200834281292,0.0,6.55250788703459
590.0,3.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,738.0,2,7.1316985104669115,8.30759991900312,0.0,7.438971592395862
590.0,4.0,0,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,772.2955117577677,3,7.313886831633462,8.479736361705497,0.0,7.989899374942939
645.0,0.0,1,1,0,0,0,0,1,0.7457627118644068,1,0,0,0,0,0,0,0,0,0,746.0,0,5.993961427306569,7.234948887678679,1.3862943611198906,0.0
645.0,0.0,1,0,0,0,0,0,1,0.7560975609756098,0,0,0,0,1,0,0,0,0,0,597.0,0,5.993961427306569,7.22983877815125,3.258096538021482,0.0
590.0,0.0,1,1,0,0,0,0,1,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,452.0,0,5.993961427306569,7.06861483247676,1.3862943611198906,0.0
590.0,0.0,0,1,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,649.009873498848,0,5.5254529391317835,6.5687658769565935,2.3978952727983707,0.0
390.0,0.0,0,0,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,616.0,0,5.707110264748875,6.431089506862851,1.3862943611198906,0.0
390.0,1.0,1,1,1,0,0,0,0,0.6971987550022232,0,0,0,0,0,0,1,0,0,0,579.0,1,6.2166061010848646,6.969922240193208,0.0,5.707110264748875
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,602.0,0,6.2166061010848646,7.386594756890272,1.3862943611198906,0.0
500.0,0.0,0,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,579.4914990354316,0,5.707110264748875,6.621472227444063,0.0,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,508.0,0,5.993961427306569,6.731030033585108,2.3978952727983707,0.0
590.0,0.0,1,1,1,0,0,0,0,0.65,1,0,0,0,0,0,0,0,0,0,787.0,0,6.398594934535208,7.465059826629675,1.3862943611198906,0.0
359.0,0.0,1,1,1,0,0,0,0,0.833984375,0,0,0,0,1,0,0,0,0,0,751.0,0,6.55250788703459,7.279263661478773,3.713572066704308,0.0
645.0,0.0,1,1,1,0,0,0,0,0.8295454545454546,0,0,0,0,1,0,0,0,0,0,412.0,0,5.707110264748875,6.887705621176433,2.3978952727983707,0.0
590.0,0.0,1,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,781.0,0,6.90875477931522,8.059241445590573,3.713572066704308,0.0
359.0,0.0,1,0,0,0,0,0,1,0.833984375,0,0,0,0,1,0,0,0,0,0,787.0,0,7.1316985104669115,7.853674713567363,3.258096538021482,0.0
449.99,0.0,1,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,609.0,0,5.860786223465865,6.426197152896714,2.3978952727983707,0.0
645.0,0.0,1,1,1,0,0,0,0,0.521505376344086,1,0,0,0,0,0,0,0,0,0,699.0,0,6.2166061010848646,7.398210834487771,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,741.0,0,5.993961427306569,7.164913708883624,0.0,0.0
590.0,0.0,0,1,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,616.844460176772,0,5.707110264748875,6.648855007955808,1.9459101490553132,0.0
590.0,3.0,0,1,1,0,0,0,0,0.521505376344086,0,0,0,0,0,0,0,0,1,0,791.0,0,6.398594934535208,7.495497498452128,0.0,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,666.0,0,5.786897381366708,6.514786762203255,1.3862943611198906,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6484375,0,0,0,0,1,0,0,0,0,0,720.0,0,5.993961427306569,7.145314424530657,2.3978952727983707,0.0
601.0,0.0,1,1,1,0,0,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,688.0,0,6.398594934535208,7.512131353318593,1.3862943611198906,0.0
680.0,0.0,1,1,0,0,0,0,1,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,530.0,0,5.860786223465865,7.141158024337458,1.3862943611198906,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,765.0,0,6.2166061010848646,7.032165197157099,4.61512051684126,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,615.0,0,6.68586094706836,7.3832935637263475,1.9459101490553132,0.0
324.0,1.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,615.0,1,6.90875477931522,7.540701185601288,0.0,6.68586094706836
159.0,0.0,1,1,0,0,0,0,1,0.6558966074313409,0,0,0,0,1,0,0,0,0,0,850.0,0,8.006700845440367,9.175402076170428,3.258096538021482,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,783.0,0,5.993961427306569,6.691425957975597,0.0,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,566.0,0,5.860786223465865,6.965892102911681,1.9459101490553132,0.0
590.0,0.0,1,1,0,0,0,0,1,0.6610470275066548,0,0,0,0,0,0,1,0,0,0,734.0,0,5.707110264748875,6.861397155003988,0.0,0.0
625.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,749.0,0,5.707110264748875,6.783664893751086,1.9459101490553132,0.0
359.0,0.0,1,0,1,0,0,0,0,0.833984375,0,0,0,0,1,0,0,0,0,0,673.0,0,6.803505257608338,7.538191600545424,3.258096538021482,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,729.0,0,6.2166061010848646,6.9673252271787645,1.9459101490553132,0.0
601.0,0.0,1,1,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,600.0,0,6.398594934535208,7.501932591239567,1.3862943611198906,0.0
645.0,0.0,1,1,0,0,0,0,1,0.6852941176470588,0,0,0,0,1,0,0,0,0,0,774.0,0,6.398594934535208,7.614859603871268,1.9459101490553132,0.0
645.0,0.0,1,0,0,0,0,0,1,0.6489971346704871,1,0,0,0,0,0,0,0,0,0,603.0,0,5.993961427306569,7.209406822434692,1.3862943611198906,0.0
601.0,0.0,1,1,1,0,0,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,431.0,0,6.398594934535208,7.417928690103693,1.9459101490553132,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,664.0,0,6.398594934535208,7.107556505656737,3.258096538021482,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,775.0,0,6.2166061010848646,6.9658449257567385,4.110873864173311,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,848.0,0,6.2166061010848646,7.236591290854368,1.3862943611198906,0.0
516.25,1.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,633.0561124469664,1,6.439350371100098,7.403518025071082,0.0,6.2166061010848646
590.0,0.0,0,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,556.5,0,5.707110264748875,6.726209421255855,1.3862943611198906,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,795.0,0,5.993961427306569,6.730289911789355,4.110873864173311,0.0
360.0,1.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,795.0,1,6.90875477931522,7.636641155966783,0.0,5.993961427306569
645.0,0.0,1,0,1,0,0,0,0,0.6027397260273972,0,0,0,0,1,0,0,0,0,0,882.0,0,6.90875477931522,8.060862066045702,2.3978952727983707,0.0
680.0,0.0,1,1,0,0,0,1,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,437.0,0,5.993961427306569,7.177232646779071,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,0,1,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,639.0,0,5.929589143389895,7.079900229324531,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,373.0,0,5.993961427306569,7.024043865171653,1.3862943611198906,0.0
590.0,1.0,1,0,1,0,0,0,0,0.5433726578764747,0,0,0,0,0,0,1,0,0,0,373.0,1,6.2166061010848646,7.338725677498664,0.0,5.993961427306569
590.0,2.0,1,0,1,0,0,0,0,0.5433726578764747,0,0,0,0,0,0,1,0,0,0,373.0,2,6.439350371100098,7.556485469093964,0.0,6.803505257608338
590.0,3.0,1,1,1,0,0,0,0,0.5433726578764747,0,0,0,0,0,0,1,0,0,0,523.0,3,6.661854740545311,7.750459748742064,0.0,7.330405211844402
625.0,0.0,1,1,0,0,0,0,1,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,599.0,0,5.707110264748875,6.888603040137528,1.3862943611198906,0.0
590.0,0.0,1,1,0,1,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,816.0,0,6.55250788703459,7.571010101677046,4.61512051684126,0.0
645.0,0.0,1,1,0,0,0,0,1,0.7560975609756098,0,0,0,0,1,0,0,0,0,0,753.0,0,6.68586094706836,7.92722695296845,2.3978952727983707,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,727.0,0,6.398594934535208,7.573993642984865,1.3862943611198906,0.0
449.99,1.0,0,1,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,741.9556227527313,0,5.707110264748875,6.4932696076528895,0.0,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,439.0,0,6.2166061010848646,6.992611000882603,1.9459101490553132,0.0
